,year,tax_band,engine_capacity,urban_metric,extra_urban_metric,combined_metric,urban_imperial,extra_urban_imperial,combined_imperial,noise_level,co2,co_emissions,nox_emissions,thc_nox_emissions,particulates_emissions,fuel_cost_12000_miles,fuel_cost_6000_miles,standard_12_months,standard_6_months,first_year_12_months,first_year_6_months,date_of_change
1615,2000.0,,1390.0,10.2,6.3,7.7,27.7,44.8,36.7,73.0,185.0,310.0,19.0,,,,580.0,,,,,
1616,2000.0,,1896.0,6.4,3.9,4.8,44.1,72.4,58.9,73.0,130.0,377.0,373.0,,0.042,,370.0,,,,,
1617,2000.0,,1598.0,10.2,5.5,7.2,27.7,51.4,39.2,74.0,173.0,191.0,42.0,,,,543.0,,,,,
1618,2000.0,,1390.0,8.5,5.0,6.3,33.2,56.5,44.8,73.0,151.0,251.0,23.0,,,,475.0,,,,,
1619,2000.0,,1390.0,10.2,6.3,7.7,27.7,44.8,36.7,73.0,185.0,310.0,19.0,,,,580.0,,,,,
1620,2000.0,,1390.0,8.8,5.0,6.4,32.1,56.5,44.1,73.0,154.0,355.0,32.0,,,,482.0,,,,,
1621,2000.0,,1390.0,10.7,6.0,7.7,26.4,47.1,36.7,70.0,185.0,114.0,,,,,580.0,,,,,
1622,2000.0,,1390.0,8.5,5.0,6.3,33.2,56.5,44.8,73.0,151.0,251.0,23.0,,,,475.0,,,,,
1623,2000.0,,1390.0,10.2,6.3,7.7,27.7,44.8,36.7,73.0,185.0,310.0,19.0,,,,580.0,,,,,
1624,2000.0,,1390.0,8.8,5.0,6.4,32.1,56.5,44.1,72.5,154.0,355.0,32.0,,,,482.0,,,,,
1625,2000.0,,1390.0,10.7,6.0,7.7,26.4,47.1,36.7,70.0,185.0,114.0,,,,,580.0,,,,,
1626,2000.0,,1422.0,5.8,3.7,4.5,48.7,76.3,62.8,72.0,120.0,95.0,428.0,,0.017,,347.0,,,,,
1627,2000.0,,1896.0,6.4,3.9,4.8,44.1,72.4,58.9,73.0,130.0,377.0,373.0,,0.042,,370.0,,,,,
1628,2000.0,,1390.0,8.6,5.4,6.5,32.8,52.3,43.5,73.0,156.0,78.0,,,,,489.0,,,,,
1629,2000.0,,1896.0,6.8,4.1,5.1,41.5,68.9,55.4,74.0,138.0,362.0,449.0,,0.023,,394.0,,,,,
1630,2000.0,,1896.0,6.5,4.2,5.1,43.5,67.3,55.4,71.0,138.0,122.0,424.0,,0.027,,394.0,,,,,
1631,2000.0,,1390.0,8.6,5.4,6.5,32.8,52.3,43.5,73.0,156.0,78.0,,,,,489.0,,,,,
1632,2000.0,,1595.0,11.0,6.1,7.9,25.7,46.3,35.8,74.0,190.0,790.0,,,,,594.0,,,,,
1633,2000.0,,1595.0,11.9,6.7,8.6,23.7,42.2,32.8,72.0,206.0,463.0,,,,,649.0,,,,,
1634,2000.0,,1595.0,11.0,6.1,7.9,25.7,46.3,35.8,74.0,190.0,790.0,,,,,594.0,,,,,
1635,2000.0,,1595.0,11.9,6.7,8.6,23.7,42.2,32.8,72.0,206.0,463.0,,,,,649.0,,,,,
1636,2000.0,,1896.0,6.5,4.1,5.0,43.5,68.9,56.5,73.0,135.0,166.0,409.0,,0.041,,386.0,,,,,
1637,2000.0,,1896.0,6.5,4.2,5.1,43.5,67.3,55.4,71.0,138.0,122.0,424.0,,0.027,,394.0,,,,,
1638,2000.0,,1896.0,6.8,4.1,5.1,41.5,68.9,55.4,74.0,138.0,362.0,449.0,,0.023,,394.0,,,,,
1639,2000.0,,1896.0,6.5,4.2,5.1,43.5,67.3,55.4,71.0,138.0,122.0,424.0,,0.027,,394.0,,,,,
1640,2000.0,,1781.0,13.5,7.5,9.7,20.9,37.7,29.1,74.0,233.0,545.0,17.0,,,,731.0,,,,,
1641,2000.0,,1896.0,8.6,5.5,6.6,32.8,51.4,42.8,74.0,178.0,463.0,387.0,,0.035,,510.0,,,,,
1642,2000.0,,1896.0,8.6,5.5,6.6,32.8,51.4,42.8,74.0,178.0,463.0,387.0,,0.035,,510.0,,,,,
1643,2000.0,,1984.0,13.0,7.7,9.7,21.7,36.7,29.1,74.0,233.0,814.0,70.0,,,,731.0,,,,,
1644,2000.0,,1781.0,13.5,7.5,9.7,20.9,37.7,29.1,74.0,233.0,545.0,17.0,,,,731.0,,,,,
1645,2000.0,,1896.0,8.6,5.5,6.6,32.8,51.4,42.8,74.0,178.0,463.0,387.0,,0.035,,510.0,,,,,
1646,2000.0,,1984.0,13.0,7.7,9.7,21.7,36.7,29.1,74.0,233.0,814.0,70.0,,,,731.0,,,,,
1647,2000.0,,1781.0,13.5,7.5,9.7,20.9,37.7,29.1,74.0,233.0,545.0,17.0,,,,731.0,,,,,
1648,2000.0,,1896.0,8.6,5.5,6.6,32.8,51.4,42.8,74.0,178.0,463.0,387.0,,0.035,,510.0,,,,,
1649,2000.0,,1781.0,12.4,6.6,8.7,22.8,42.8,32.5,72.0,209.0,583.0,,,,,655.0,,,,,
1650,2000.0,,1781.0,12.5,7.2,9.0,22.6,39.2,31.4,70.0,216.0,712.0,,,,,678.0,,,,,
1651,2000.0,,1781.0,12.4,6.6,8.7,22.8,42.8,32.5,72.0,209.0,583.0,,,,,655.0,,,,,
1652,2000.0,,1781.0,12.5,7.2,9.0,22.6,39.2,31.4,70.0,216.0,712.0,,,,,678.0,,,,,
1653,2000.0,,1781.0,11.3,6.5,8.3,25.0,43.5,34.0,72.5,199.0,376.0,,,,,626.0,,,,,
1654,2000.0,,1781.0,14.0,7.2,9.7,20.2,39.2,29.1,71.0,233.0,544.0,,,,,731.0,,,,,
1655,2000.0,,1896.0,7.4,4.5,5.6,38.2,62.8,50.4,73.5,151.0,523.0,,,0.076,,433.0,,,,,
1656,2000.0,,1896.0,9.2,5.4,6.7,30.7,52.3,42.2,71.0,181.0,159.0,,,0.091,,517.0,,,,,
1657,2000.0,,1781.0,12.4,6.6,8.7,22.8,42.8,32.5,72.0,209.0,583.0,,,,,655.0,,,,,
1658,2000.0,,1781.0,12.5,7.2,9.0,22.6,39.2,31.4,70.0,216.0,712.0,,,,,678.0,,,,,
1659,2000.0,,1781.0,11.3,6.5,8.3,25.0,43.5,34.0,72.5,199.0,376.0,,,,,626.0,,,,,
1660,2000.0,,1781.0,14.0,7.2,9.7,20.2,39.2,29.1,71.0,233.0,544.0,,,,,731.0,,,,,
1661,2000.0,,1896.0,7.4,4.5,5.6,38.2,62.8,50.4,73.5,151.0,523.0,,,0.076,,433.0,,,,,
1662,2000.0,,1896.0,9.2,5.4,6.7,30.7,52.3,42.2,71.0,181.0,159.0,,,0.091,,517.0,,,,,
1663,2000.0,,2324.0,13.6,7.4,9.7,20.8,38.2,29.1,73.0,233.0,432.0,,,,,731.0,,,,,
1664,2000.0,,2324.0,15.5,7.4,10.4,18.2,38.2,27.2,72.0,250.0,943.0,,,,,782.0,,,,,
1665,2000.0,,2771.0,15.3,8.0,10.7,18.5,35.3,26.4,73.0,254.0,629.0,,,,,806.0,,,,,
1666,2000.0,,2771.0,16.4,8.0,11.1,17.2,35.3,25.4,72.0,265.0,489.0,,,,,838.0,,,,,
1667,2000.0,,2496.0,10.0,5.3,7.0,28.2,53.3,40.4,72.0,189.0,539.0,,,0.056,,540.0,,,,,
1668,2000.0,,2496.0,11.5,6.1,8.0,24.6,46.3,35.3,74.0,216.0,492.0,,,0.06,,618.0,,,,,
1669,2000.0,,1896.0,7.3,4.6,5.6,38.7,61.4,50.4,72.0,151.0,115.0,414.0,,0.039,,433.0,,,,,
1670,2000.0,,1896.0,10.0,5.4,7.1,28.2,52.3,39.8,72.0,192.0,212.0,456.0,,0.045,,548.0,,,,,
1671,2000.0,,1781.0,12.5,6.8,8.9,22.6,41.5,31.7,72.0,214.0,583.0,,,,,671.0,,,,,
1672,2000.0,,1781.0,12.6,7.3,9.2,22.4,38.7,30.7,70.0,221.0,712.0,,,,,693.0,,,,,
1673,2000.0,,1781.0,12.5,6.8,8.9,22.6,41.5,31.7,72.0,214.0,583.0,,,,,671.0,,,,,
1674,2000.0,,1781.0,12.6,7.3,9.2,22.4,38.7,30.7,70.0,221.0,712.0,,,,,693.0,,,,,
1675,2000.0,,1781.0,11.7,6.7,8.5,24.1,42.2,33.2,72.5,204.0,376.0,,,,,641.0,,,,,
1676,2000.0,,1781.0,14.0,7.4,9.8,20.2,38.2,28.8,71.0,235.0,544.0,,,,,739.0,,,,,
1677,2000.0,,1896.0,7.6,4.7,5.8,37.2,60.1,48.7,73.5,157.0,523.0,,,0.076,,448.0,,,,,
1678,2000.0,,1896.0,9.3,5.6,7.0,30.4,50.4,40.4,71.0,189.0,159.0,,,0.091,,540.0,,,,,
1679,2000.0,,1781.0,12.5,6.8,8.9,22.6,41.5,31.7,72.0,214.0,583.0,,,,,671.0,,,,,
1680,2000.0,,1781.0,12.6,7.3,9.2,22.4,38.7,30.7,70.0,221.0,712.0,,,,,693.0,,,,,
1681,2000.0,,1781.0,11.7,6.7,8.5,24.1,42.2,33.2,72.5,204.0,376.0,,,,,641.0,,,,,
1682,2000.0,,1781.0,14.0,7.4,9.8,20.2,38.2,28.8,71.0,235.0,544.0,,,,,739.0,,,,,
1683,2000.0,,1896.0,7.6,4.7,5.8,37.2,60.1,48.7,73.5,157.0,523.0,,,0.076,,448.0,,,,,
1684,2000.0,,1896.0,9.3,5.6,7.0,30.4,50.4,40.4,71.0,189.0,159.0,,,0.091,,540.0,,,,,
1685,2000.0,,2324.0,13.8,7.7,9.9,20.5,36.7,28.5,72.0,238.0,565.0,,,,,747.0,,,,,
1686,2000.0,,2324.0,15.7,7.7,10.7,18.0,36.7,26.4,72.0,257.0,943.0,,,,,806.0,,,,,
1687,2000.0,,2771.0,15.5,8.2,10.9,18.2,34.4,25.9,73.0,262.0,692.0,,,,,821.0,,,,,
1688,2000.0,,2771.0,16.6,8.1,11.2,17.0,34.9,25.2,72.0,269.0,498.0,,,,,844.0,,,,,
1689,2000.0,,2496.0,10.0,5.5,7.1,28.2,51.4,39.8,72.0,192.0,539.0,,,0.056,,548.0,,,,,
1690,2000.0,,2496.0,11.7,6.5,8.4,24.1,43.5,33.6,74.0,227.0,492.0,,,0.06,,649.0,,,,,
1691,2000.0,,1896.0,7.4,4.7,5.7,38.2,60.1,49.6,72.0,154.0,115.0,414.0,,0.039,,440.0,,,,,
1692,2000.0,,1896.0,10.0,5.6,7.2,28.2,50.4,39.2,72.0,194.0,212.0,456.0,,0.045,,557.0,,,,,
1693,2000.0,,2461.0,11.2,7.4,8.7,25.2,38.2,32.5,72.0,235.0,171.0,,,0.084,,671.0,,,,,
1694,2000.0,,2461.0,9.9,6.8,7.9,28.5,41.5,35.8,73.5,213.0,288.0,,,0.086,,610.0,,,,,
1695,2000.0,,2461.0,13.8,8.2,10.0,20.5,34.4,28.2,75.0,270.0,162.0,,,0.156,,774.0,,,,,
1696,2000.0,,1896.0,10.2,7.3,8.5,27.7,38.7,33.2,74.0,230.0,139.0,,,0.057,,657.0,,,,,
1697,2000.0,,1968.0,14.6,9.2,11.2,19.3,30.7,25.2,73.5,269.0,892.0,,,,,844.0,,,,,
1698,2000.0,,2461.0,10.1,6.9,8.1,28.0,40.9,34.9,73.5,219.0,396.0,,,0.089,,625.0,,,,,
1699,2000.0,,1984.0,13.5,7.4,9.7,20.9,38.2,29.1,73.0,230.0,756.0,54.0,,,,731.0,,,,,
1700,2000.0,,1984.0,15.6,7.7,10.6,18.1,36.7,26.6,68.0,253.0,984.0,46.0,,,,800.0,,,,,
1701,2000.0,,2435.0,13.5,7.4,9.5,20.9,38.2,29.7,67.0,226.0,1080.0,35.0,,,,716.0,,,,,
1702,2000.0,,2435.0,16.0,8.1,11.0,17.7,34.9,25.7,69.0,263.0,1536.0,17.0,,,,828.0,,,,,
1703,2000.0,,2319.0,13.6,7.8,9.9,20.8,36.2,28.5,70.0,236.0,1128.0,37.0,,,,747.0,,,,,
1704,2000.0,,2319.0,16.1,8.3,11.2,17.5,34.0,25.2,72.0,268.0,1092.0,84.0,,,,844.0,,,,,
1705,2000.0,,2435.0,11.7,6.8,8.6,24.1,41.5,32.8,73.0,205.0,558.0,17.0,,,,649.0,,,,,
1706,2000.0,,2435.0,13.1,7.1,9.3,21.6,39.8,30.4,73.0,222.0,433.0,35.0,,,,700.0,,,,,
1707,2000.0,,2435.0,12.0,7.0,8.8,23.5,40.4,32.1,72.0,210.0,636.0,25.0,,,,663.0,,,,,
1708,2000.0,,2435.0,13.2,7.2,9.4,21.4,39.2,30.1,73.0,224.0,376.0,26.0,,,,707.0,,,,,
1709,2000.0,,2435.0,12.9,7.2,9.3,21.9,39.2,30.4,70.0,222.0,1493.0,23.0,,,,700.0,,,,,
1710,2000.0,,2435.0,15.0,8.2,10.7,18.8,34.4,26.4,71.0,254.0,1492.0,36.0,,,,806.0,,,,,
1711,2000.0,,2435.0,13.7,8.6,10.5,20.6,32.8,26.9,72.0,250.0,972.0,68.0,,,,791.0,,,,,
1712,2000.0,,2435.0,15.6,9.2,11.5,18.1,30.7,24.6,74.0,274.0,1116.0,58.0,,,,865.0,,,,,
1713,2000.0,,2461.0,8.8,5.1,6.5,32.1,55.4,43.5,74.0,172.0,230.0,,,0.086,,502.0,,,,,
1714,2000.0,,2319.0,13.1,7.2,9.4,21.6,39.2,30.1,70.0,225.0,678.0,41.0,,,,707.0,,,,,
1715,2000.0,,2319.0,15.5,8.4,11.0,18.2,33.6,25.7,72.0,264.0,633.0,46.0,,,,828.0,,,,,
1716,2000.0,,1587.0,11.1,6.0,7.9,25.4,47.1,35.8,74.0,185.0,1510.0,60.0,,,,594.0,,,,,
1717,2000.0,,1783.0,11.5,6.1,8.1,24.6,46.3,34.9,73.0,193.0,640.0,60.0,,,,610.0,,,,,
1718,2000.0,,1783.0,13.2,6.4,8.9,21.4,44.1,31.7,72.0,212.0,890.0,70.0,,,,671.0,,,,,
1719,2000.0,,1834.0,9.1,5.7,6.9,31.0,49.6,40.9,71.0,164.0,158.0,,,,,520.0,,,,,
1720,2000.0,,1870.0,7.4,4.2,5.4,38.2,67.3,52.3,72.0,142.0,160.0,420.0,,0.04,,417.0,,,,,
1721,2000.0,,1870.0,7.4,4.2,5.4,38.2,67.3,52.3,73.0,142.0,270.0,350.0,,0.03,,417.0,,,,,
1722,2000.0,,1948.0,11.8,6.3,8.3,23.9,44.8,34.0,73.0,198.0,1320.0,90.0,,,,626.0,,,,,
1723,2000.0,,1948.0,13.2,6.7,9.1,21.4,42.2,31.0,74.0,216.0,1380.0,80.0,,,,686.0,,,,,
1724,2000.0,,1948.0,12.0,6.2,8.3,23.5,45.6,34.0,74.0,198.0,590.0,70.0,,,,626.0,,,,,
1725,2000.0,,1948.0,13.4,6.6,9.2,21.1,42.8,30.7,74.0,217.0,780.0,90.0,,,,693.0,,,,,
1726,2000.0,,1948.0,12.7,6.7,8.9,22.2,42.2,31.7,72.0,212.0,750.0,60.0,,,,671.0,,,,,
1727,2000.0,,1948.0,14.3,6.8,9.5,19.8,41.5,29.7,73.0,227.0,640.0,90.0,,,,716.0,,,,,
1728,2000.0,,2435.0,11.8,6.7,8.6,23.9,42.2,32.8,73.0,205.0,526.0,23.0,,,,649.0,,,,,
1729,2000.0,,2435.0,13.3,7.0,9.3,21.2,40.4,30.4,74.0,222.0,467.0,31.0,,,,700.0,,,,,
1730,2000.0,,2435.0,12.0,6.9,8.8,23.5,40.9,32.1,72.0,210.0,472.0,30.0,,,,663.0,,,,,
1731,2000.0,,2435.0,13.3,7.1,9.4,21.2,39.8,30.1,73.0,224.0,406.0,38.0,,,,707.0,,,,,
1732,2000.0,,2461.0,8.8,4.9,6.4,32.1,57.6,44.1,74.0,169.0,264.0,,,0.073,,495.0,,,,,
1733,2000.0,,2461.0,11.0,5.4,7.4,25.7,52.3,38.2,74.0,196.0,160.0,,,0.076,,571.0,,,,,
1734,2000.0,,2922.0,14.7,7.6,10.2,19.2,37.2,27.7,71.0,246.0,187.0,10.0,,,,768.0,,,,,
1735,2000.0,,2922.0,15.3,7.6,10.4,18.5,37.2,27.2,72.0,251.0,205.0,4.0,,,,782.0,,,,,
1736,2000.0,,2783.0,16.6,8.2,11.3,17.0,34.4,25.0,73.0,270.0,924.0,90.0,,,,851.0,,,,,
1737,2001.0,,1598.0,11.2,6.4,8.2,25.2,44.1,34.4,74.0,194.0,355.0,90.0,,,,595.0,,,,,
1738,2001.0,,1970.0,12.1,7.0,8.9,23.3,40.4,31.7,74.0,211.0,439.0,113.0,,,,645.0,,,,,
1739,2001.0,,1970.0,12.1,7.0,8.9,23.3,40.4,31.7,74.0,211.0,439.0,113.0,,,,645.0,,,,,
1740,2001.0,,1598.0,11.4,6.4,8.2,24.8,44.1,34.4,72.0,195.0,428.0,48.0,,,,595.0,,,,,
1741,2001.0,,1598.0,11.4,6.4,8.2,24.8,44.1,34.4,74.0,195.0,919.0,,,,,595.0,,,,,
1742,2001.0,,1747.0,12.1,6.4,8.5,23.3,44.1,33.2,72.0,202.0,338.0,38.0,,,,616.0,,,,,
1743,2001.0,,1747.0,11.4,6.4,8.2,24.8,44.1,34.4,74.0,195.0,1069.0,,,,,595.0,,,,,
1744,2001.0,,1970.0,12.3,6.6,8.7,23.0,42.8,32.5,72.5,207.0,396.0,48.0,,,,629.0,,,,,
1745,2001.0,,1970.0,12.3,6.6,8.7,23.0,42.8,32.5,72.5,207.0,389.0,97.0,,,,629.0,,,,,
1746,2001.0,,1970.0,11.7,6.6,8.5,24.1,42.8,33.2,73.5,202.0,1078.0,,,,,616.0,,,,,
1747,2001.0,,1970.0,11.7,6.6,8.5,24.1,42.8,33.2,73.5,202.0,1078.0,,,,,616.0,,,,,
1748,2001.0,,2387.0,8.9,5.4,6.7,31.7,52.3,42.2,71.5,178.0,435.0,469.0,,0.041,,504.0,,,,,
1749,2001.0,,2387.0,8.9,5.4,6.7,31.7,52.3,42.2,74.0,178.0,666.0,,,0.062,,504.0,,,,,
1750,2001.0,,2492.0,17.5,8.5,11.8,16.1,33.2,23.9,73.5,282.0,905.0,17.0,,,,856.0,,,,,
1751,2001.0,,2492.0,16.5,8.4,11.4,17.1,33.6,24.8,74.0,271.0,1200.0,,,,,825.0,,,,,
1752,2001.0,,2492.0,17.5,8.6,11.9,16.1,32.8,23.7,73.0,283.0,1369.0,33.0,,,,863.0,,,,,
1753,2001.0,,2492.0,17.5,8.6,11.9,16.1,32.8,23.7,71.0,283.0,1570.0,,,,,863.0,,,,,
1754,2001.0,,1598.0,11.5,6.5,8.3,24.6,43.5,34.0,72.0,198.0,428.0,48.0,,,,602.0,,,,,
1755,2001.0,,1598.0,11.5,6.5,8.3,24.6,43.5,34.0,74.0,198.0,1097.0,,,,,602.0,,,,,
1756,2001.0,,1747.0,12.2,6.5,8.6,23.2,43.5,32.8,72.0,205.0,338.0,38.0,,,,624.0,,,,,
1757,2001.0,,1747.0,11.7,6.4,8.4,24.1,44.1,33.6,74.0,199.0,848.0,,,,,609.0,,,,,
1758,2001.0,,1970.0,12.6,6.9,9.0,22.4,40.9,31.4,72.5,214.0,396.0,48.0,,,,651.0,,,,,
1759,2001.0,,1970.0,12.6,6.9,9.0,22.4,40.9,31.4,72.5,214.0,389.0,97.0,,,,651.0,,,,,
1760,2001.0,,1970.0,12.2,6.8,8.8,23.2,41.5,32.1,73.5,209.0,1296.0,,,,,637.0,,,,,
1761,2001.0,,1970.0,12.2,6.8,8.8,23.2,41.5,32.1,73.5,209.0,1444.0,,,,,637.0,,,,,
1762,2001.0,,2387.0,9.0,5.6,6.8,31.4,50.4,41.5,71.5,180.0,435.0,469.0,,0.041,,513.0,,,,,
1763,2001.0,,2387.0,9.0,5.6,6.8,31.4,50.4,41.5,74.0,180.0,894.0,,,0.056,,513.0,,,,,
1764,2001.0,,2492.0,17.8,8.6,12.0,15.9,32.8,23.5,73.5,286.0,905.0,17.0,,,,871.0,,,,,
1765,2001.0,,2492.0,17.2,8.6,11.7,16.4,32.8,24.1,74.0,280.0,1518.0,,,,,849.0,,,,,
1766,2001.0,,2492.0,18.1,8.8,12.2,15.6,32.1,23.2,73.0,291.0,1369.0,33.0,,,,882.0,,,,,
1767,2001.0,,2492.0,17.7,8.7,12.0,16.0,32.5,23.5,71.0,287.0,1267.0,,,,,871.0,,,,,
1768,2001.0,,1970.0,13.8,7.3,9.7,20.5,38.7,29.1,71.0,230.0,745.0,58.0,,,,703.0,,,,,
1769,2001.0,,1970.0,13.8,7.3,9.7,20.5,38.7,29.1,73.5,230.0,1171.0,,,,,703.0,,,,,
1770,2001.0,,2492.0,17.2,8.8,11.9,16.4,32.1,23.7,72.5,284.0,1116.0,96.0,,,,863.0,,,,,
1771,2001.0,,2492.0,16.3,8.6,11.4,17.3,32.8,24.8,73.0,271.0,1170.0,,,,,825.0,,,,,
1772,2001.0,,2492.0,17.5,9.1,12.2,16.1,31.0,23.2,72.0,289.0,1177.0,,,,,882.0,,,,,
1773,2001.0,,2959.0,18.3,9.1,12.5,15.4,31.0,22.6,71.0,297.0,870.0,84.0,,,,905.0,,,,,
1774,2001.0,,2959.0,19.4,9.3,13.0,14.6,30.4,21.7,72.0,308.0,1220.0,,,,,943.0,,,,,
1775,2001.0,,2959.0,18.3,9.1,12.5,15.4,31.0,22.6,74.0,296.0,1214.0,,,,,905.0,,,,,
1776,2001.0,,2959.0,19.4,9.3,13.0,14.6,30.4,21.7,72.0,310.0,548.0,43.0,,,,943.0,,,,,
1777,2001.0,,1970.0,13.3,6.8,9.2,21.2,41.5,30.7,71.5,220.0,480.0,70.0,,,,666.0,,,,,
1778,2001.0,,2959.0,16.8,8.7,11.7,16.8,32.5,24.1,71.0,278.0,876.0,92.0,,,,849.0,,,,,
1779,2001.0,,5935.0,33.1,11.9,19.7,7.1,19.7,11.9,74.0,472.0,760.0,70.0,,,,1719.0,,,,,
1780,2001.0,,5935.0,30.8,12.9,19.5,7.6,18.3,12.0,75.0,469.0,490.0,60.0,,,,1705.0,,,,,
1781,2001.0,,1781.0,11.6,6.8,8.6,24.4,41.5,32.8,72.0,206.0,350.0,37.0,,,,624.0,,,,,
1782,2001.0,,1781.0,11.9,6.9,8.7,23.7,40.9,32.5,72.0,209.0,496.0,40.0,,,,629.0,,,,,
1783,2001.0,,1781.0,12.8,7.6,9.6,22.1,37.2,29.4,74.0,230.0,420.0,40.0,,,,696.0,,,,,
1784,2001.0,,1896.0,7.8,4.7,5.8,36.2,60.1,48.7,72.0,157.0,105.0,396.0,,0.029,,437.0,,,,,
1785,2001.0,,1896.0,8.0,5.2,6.2,35.3,54.3,45.6,74.0,167.0,162.0,404.0,,0.03,,467.0,,,,,
1786,2001.0,,1984.0,12.1,6.6,8.5,23.3,42.8,33.2,74.0,204.0,560.0,36.0,,,,616.0,,,,,
1787,2001.0,,1984.0,11.4,6.8,8.5,24.8,41.5,33.2,74.0,204.0,462.0,35.0,,,,616.0,,,,,
1788,2001.0,,2393.0,14.2,7.7,10.1,19.9,36.7,28.0,72.0,242.0,229.0,36.0,,,,731.0,,,,,
1789,2001.0,,2393.0,14.4,7.2,9.8,19.6,39.2,28.8,73.0,235.0,274.0,35.0,,,,710.0,,,,,
1790,2001.0,,2393.0,15.3,8.4,11.0,18.5,33.6,25.7,73.0,264.0,257.0,26.0,,,,796.0,,,,,
1791,2001.0,,2393.0,16.5,8.3,11.4,17.1,34.0,24.8,73.0,274.0,184.0,37.0,,,,825.0,,,,,
1792,2001.0,,2496.0,9.9,5.5,7.1,28.5,51.4,39.8,73.0,192.0,66.0,273.0,,0.025,,535.0,,,,,
1793,2001.0,,2496.0,9.4,5.8,7.1,30.1,48.7,39.8,72.0,192.0,22.0,288.0,,0.035,,535.0,,,,,
1794,2001.0,,2496.0,11.4,6.3,8.2,24.8,44.8,34.4,73.0,221.0,,326.0,,0.024,,618.0,,,,,
1795,2001.0,,2496.0,11.3,6.4,8.1,25.0,44.1,34.9,73.0,219.0,4.0,318.0,,0.026,,610.0,,,,,
1796,2001.0,,2496.0,13.0,6.7,9.0,21.7,42.2,31.4,72.0,243.0,117.0,343.0,,0.034,,678.0,,,,,
1797,2001.0,,2671.0,16.8,9.0,11.8,16.8,31.4,23.9,73.0,283.0,660.0,60.0,,,,856.0,,,,,
1798,2001.0,,2671.0,18.2,8.9,12.3,15.5,31.7,23.0,73.0,295.0,942.0,117.0,,,,889.0,,,,,
1799,2001.0,,4172.0,14.2,7.3,9.8,19.9,38.7,28.8,74.0,235.0,514.0,29.0,,,,710.0,,,,,
1800,2001.0,,4172.0,16.8,8.5,11.5,16.8,33.2,24.6,73.0,276.0,348.0,47.0,,,,832.0,,,,,
1801,2001.0,,1781.0,11.6,6.8,8.6,24.4,41.5,32.8,72.0,206.0,350.0,37.0,,,,624.0,,,,,
1802,2001.0,,1781.0,11.9,6.9,8.7,23.7,40.9,32.5,72.0,209.0,496.0,40.0,,,,629.0,,,,,
1803,2001.0,,1781.0,12.7,7.5,9.5,22.2,37.7,29.7,74.0,228.0,420.0,40.0,,,,689.0,,,,,
1804,2001.0,,1896.0,7.8,4.7,5.8,36.2,60.1,48.7,72.0,157.0,105.0,396.0,,0.029,,437.0,,,,,
1805,2001.0,,1896.0,8.0,5.0,6.1,35.3,56.5,46.3,74.0,164.0,162.0,404.0,,0.03,,460.0,,,,,
1806,2001.0,,1984.0,11.9,6.5,8.4,23.7,43.5,33.6,74.0,202.0,560.0,36.0,,,,609.0,,,,,
1807,2001.0,,1984.0,11.4,6.8,8.5,24.8,41.5,33.2,74.0,204.0,462.0,35.0,,,,616.0,,,,,
1808,2001.0,,2393.0,14.1,7.6,10.0,20.0,37.2,28.2,72.0,240.0,229.0,36.0,,,,725.0,,,,,
1809,2001.0,,2393.0,14.3,7.1,9.7,19.8,39.8,29.1,73.0,233.0,274.0,35.0,,,,703.0,,,,,
1810,2001.0,,2393.0,15.3,8.4,11.0,18.5,33.6,25.7,73.0,264.0,257.0,26.0,,,,796.0,,,,,
1811,2001.0,,2393.0,16.3,8.2,11.3,17.3,34.4,25.0,73.0,271.0,184.0,37.0,,,,818.0,,,,,
1812,2001.0,,2496.0,9.9,5.5,7.1,28.5,51.4,39.8,73.0,192.0,66.0,273.0,,0.025,,535.0,,,,,
1813,2001.0,,2496.0,9.4,5.8,7.1,30.1,48.7,39.8,72.0,192.0,22.0,288.0,,0.035,,535.0,,,,,
1814,2001.0,,2496.0,11.4,6.3,8.2,24.8,44.8,34.4,73.0,221.0,,326.0,,0.024,,618.0,,,,,
1815,2001.0,,2496.0,11.3,6.4,8.1,25.0,44.1,34.9,73.0,219.0,4.0,318.0,,0.026,,610.0,,,,,
1816,2001.0,,2496.0,13.0,6.7,9.0,21.7,42.2,31.4,72.0,243.0,117.0,343.0,,0.034,,678.0,,,,,
1817,2001.0,,2671.0,16.8,9.0,11.8,16.8,31.4,23.9,73.0,283.0,660.0,60.0,,,,856.0,,,,,
1818,2001.0,,2671.0,18.2,8.9,12.3,15.5,31.7,23.0,73.0,295.0,942.0,117.0,,,,889.0,,,,,
1819,2001.0,,4172.0,14.1,7.2,9.7,20.0,39.2,29.1,74.0,233.0,514.0,29.0,,,,703.0,,,,,
1820,2001.0,,4172.0,16.6,8.4,11.4,17.0,33.6,24.8,73.0,274.0,348.0,47.0,,,,825.0,,,,,
1821,2001.0,,1781.0,13.3,7.1,9.3,21.2,39.8,30.4,74.0,223.0,1228.0,80.0,,,,673.0,,,,,
1822,2001.0,,4172.0,22.0,10.3,14.5,12.8,27.4,19.5,74.0,348.0,988.0,71.0,,,,1049.0,,,,,
1823,2001.0,,4172.0,21.9,10.2,14.4,12.9,27.7,19.6,74.0,346.0,988.0,71.0,,,,1044.0,,,,,
1824,2001.0,,4172.0,22.2,9.8,14.3,12.7,28.8,19.8,74.0,343.0,918.0,43.0,,,,1033.0,,,,,
