file,year,manufacturer,model,description,euro_standard,tax_band,transmission,transmission_type,engine_capacity,fuel_type,urban_metric,extra_urban_metric,combined_metric,urban_imperial,extra_urban_imperial,combined_imperial,noise_level,co2,thc_emissions,co_emissions,nox_emissions,thc_nox_emissions,particulates_emissions,fuel_cost_12000_miles,fuel_cost_6000_miles,standard_12_months,standard_6_months,first_year_12_months,first_year_6_months,date_of_change
DataPartA_july2000.csv,2000,Volkswagen,Golf 3/5 Door Hatchback,S 1.6 105 bhp,4,,M5,Manual,1598,Petrol,9.6,5.7,7.1,29.4,49.6,39.8,72,170,61,353,32,,,,535,,,,,
DataPartA_july2000.csv,2000,Volkswagen,Golf 3/5 Door Hatchback,SE 1.6 105 bhp,4,,M5,Manual,1598,Petrol,9.6,5.7,7.1,29.4,49.6,39.8,72,170,61,353,32,,,,535,,,,,
DataPartB_july2000.csv,2000,Volkswagen,Golf 3/5 Door Hatchback,SE TDI 1.9 100 bhp,3,,M5,Manual,1896,Diesel,6.8,4.4,5.3,41.5,64.2,53.3,74,143,,76,330,,0.03,,409,,,,,
DataPartB_july2000.csv,2000,Volkswagen,Golf 3/5 Door Hatchback,SE TDI 1.9  90 bhp,3,,A4,Automatic,1896,Diesel,9.1,4.9,6.4,31,57.6,44.1,70,173,,207,299,,0.04,,495,,,,,
DataPartB_july2000.csv,2000,Volkswagen,Golf 3/5 Door Hatchback,SE TDI 1.9  90 bhp,3,,M5,Manual,1896,Diesel,6.8,4.3,5.2,41.5,65.7,54.3,71,140,,117,369,,0.029,,402,,,,,
DataPartB_july2000.csv,2000,Volkswagen,Golf 3/5 Door Hatchback,S TDI 1.9  90 bhp,3,,M5,Manual,1896,Diesel,6.8,4.3,5.2,41.5,65.7,54.3,71,140,,117,369,,0.029,,402,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Golf 3/5 Door Hatchback,V5 150 bhp,2,,M5,Manual,2324,Petrol,13.3,7.3,9.4,21.2,38.7,30.1,73.5,226,,407,,,,,707,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Golf 3/5 Door Hatchback,V5 150 bhp,2,,A4,Automatic,2324,Petrol,14.6,7.7,10.1,19.3,36.7,27.7,71,242,,349,,,,,768,,,,,
DataPartA_july2000.csv,2000,Volkswagen,Golf 3/5 Door Hatchback,V6 4MOTION,4,,M5,Manual,2792,Petrol,15.6,8.3,11,18.1,34,25.7,74,264,59,473,25,,,,828,,,,,
DataPartA_july2000.csv,2000,Volkswagen,Golf 5 Door Estate,E 1.4 75 bhp,4,,M5,Manual,1390,Petrol,9.3,5.6,7,30.4,50.4,40.4,72,168,74,121,40,,,,527,,,,,
DataPartB_july2000.csv,2000,Volkswagen,Golf 5 Door Estate,E SDI 1.9  68 bhp,3,,M5,Manual,1896,Diesel,7.1,4.4,5.3,39.8,64.2,53.3,73,143,,436,314,,0.036,,409,,,,,
DataPartA_july2000.csv,2000,Volkswagen,Golf 5 Door Estate,S 1.6 105 bhp,4,,M5,Manual,1598,Petrol,9.7,5.8,7.2,29.1,48.7,39.2,72,173,61,353,32,,,,543,,,,,
DataPartB_july2000.csv,2000,Volkswagen,Golf 5 Door Estate,S 1.9 TDI 90 bhp,3,,M5,Manual,1896,Diesel,6.9,4.4,5.3,40.9,64.2,53.3,71,143,,117,369,,0.029,,409,,,,,
DataPartB_july2000.csv,2000,Volkswagen,Golf 5 Door Estate,S 1.9 TDI PD 115 bhp,3,,M6,Manual,1896,Diesel,7.1,4.5,5.4,39.8,62.8,52.3,73,146,,165,441,,0.031,,417,,,,,
DataPartA_july2000.csv,2000,Volkswagen,Golf 5 Door Estate,S 2.0 115 bhp,4,,M5,Manual,1984,Petrol,11.1,6.3,8.1,25.4,44.8,34.9,73,194,68,794,30,,,,610,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Golf 5 Door Estate,S 2.0 115 bhp,2,,A4,Automatic,1984,Petrol,13.2,7.2,9.3,21.4,39.2,30.4,72,223,,252,,,,,700,,,,,
DataPartA_july2000.csv,2000,Volkswagen,Golf 5 Door Estate,SE 2.0 115 bhp,4,,M5,Manual,1984,Petrol,11.1,6.3,8.1,25.4,44.8,34.9,73,194,68,794,30,,,,610,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Golf 5 Door Estate,SE 2.0 115 bhp,2,,A4,Automatic,1984,Petrol,13.2,7.2,9.3,21.4,39.2,30.4,72,223,,252,,,,,700,,,,,
DataPartB_july2000.csv,2000,Volkswagen,Golf 5 Door Estate,SE TDI 1.9  90 bhp,3,,A4,Automatic,1896,Diesel,9.2,5,6.5,30.7,56.5,43.5,70,176,,207,299,,0.04,,502,,,,,
DataPartB_july2000.csv,2000,Volkswagen,Golf 5 Door Estate,SE TDI 1.9  90 bhp,3,,M5,Manual,1896,Diesel,6.9,4.4,5.3,40.9,64.2,53.3,71,143,,117,369,,0.029,,409,,,,,
DataPartB_july2000.csv,2000,Volkswagen,Golf 5 Door Estate,SE TDI PD 1.9  115 bhp,3,,M6,Manual,1896,Diesel,7.1,4.5,5.4,39.8,62.8,52.3,73,146,,165,441,,0.031,,417,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Golf 5 Door Estate,V5 150 bhp,2,,M5,Manual,2324,Petrol,13.4,7.3,9.5,21.1,38.7,29.7,73.5,228,,407,,,,,716,,,,,
DataPartA_july2000.csv,2000,Volkswagen,Golf Cabriolet 2 Door Convertible,Avantgarde 2.0  115 bhp,4,,M5,Manual,1984,Petrol,11.3,6.3,8.1,25,44.8,34.9,72,194,64,569,32,,,,610,,,,,
DataPartB_july2000.csv,2000,Volkswagen,Golf Cabriolet 2 Door Convertible,Avantgarde 2.0  115 bhp,3,,A4,Automatic,1984,Petrol,13.3,6.8,9.3,21.2,41.5,30.4,71,221,82,668,70,,,,700,,,,,
DataPartB_july2000.csv,2000,Volkswagen,Golf Cabriolet 2 Door Convertible,Colour Concept 2.0  115 bhp,3,,A4,Automatic,1984,Petrol,13.3,6.8,9.3,21.2,41.5,30.4,71,221,82,668,70,,,,700,,,,,
DataPartA_july2000.csv,2000,Volkswagen,Golf Cabriolet 2 Door Convertible,Colour Concept  2.0  115 bhp,4,,M5,Manual,1984,Petrol,11.3,6.3,8.1,25,44.8,34.9,72,194,64,569,32,,,,610,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Golf Cabriolet 2 Door Convertible,S 1.8  75 bhp,2,,M5,Manual,1781,Petrol,11.1,6.1,7.9,25.4,46.3,35.8,74,190,,396,,,,,594,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Golf Cabriolet 2 Door Convertible,SE 1.6  100 bhp,2,,M5,Manual,1595,Petrol,11.2,6.4,8.2,25.2,44.1,34.4,72.5,197,,846,,,,,618,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Golf Cabriolet 2 Door Convertible,SE 1.6  100 bhp,2,,A4,Automatic,1595,Petrol,13.2,6.8,9.2,21.4,41.5,30.7,70,221,,884,,,,,693,,,,,
DataPartA_july2000.csv,2000,Volkswagen,Lupo 3 Door Hatchback,E 1.0  50 bhp,4,,M5,Manual,999,Petrol,7.8,4.7,5.8,36.2,60.1,48.7,72.5,139,71,209,25,,,,437,,,,,
DataPartA_july2000.csv,2000,Volkswagen,Lupo 3 Door Hatchback,E 1.4  75 bhp,4,,M5,Manual,1390,Petrol,8.7,4.9,6.3,32.5,57.6,44.8,72.5,151,67,294,30,,,,475,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Lupo 3 Door Hatchback,E 1.4  75 bhp,2,,A4,Automatic,1390,Petrol,10.5,6.1,7.7,26.9,46.3,36.7,71,185,,304,,,,,580,,,,,
DataPartB_july2000.csv,2000,Volkswagen,Lupo 3 Door Hatchback,E 1.7 SDI 60 bhp,3,,M5,Manual,1716,Diesel,5.9,3.6,4.4,47.9,78.5,64.2,73,119,,333,332,,0.024,,340,,,,,
DataPartA_july2000.csv,2000,Volkswagen,Lupo 3 Door Hatchback,S 1.4  75 bhp,4,,M5,Manual,1390,Petrol,8.7,4.9,6.3,32.5,57.6,44.8,72.5,151,67,294,30,,,,475,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Lupo 3 Door Hatchback,S 1.4  75 bhp,2,,A4,Automatic,1390,Petrol,10.5,6.1,7.7,26.9,46.3,36.7,71,185,,304,,,,,580,,,,,
DataPartB_july2000.csv,2000,Volkswagen,Lupo 3 Door Hatchback,S 1.7 SDI 60 bhp,3,,M5,Manual,1716,Diesel,5.9,3.6,4.4,47.9,78.5,64.2,73,119,,333,332,,0.024,,340,,,,,
DataPartA_july2000.csv,2000,Volkswagen,Lupo 3 Door Hatchback,Sport 1.4  16V 100 bhp,4,,M5,Manual,1390,Petrol,9.6,5.2,6.8,29.4,54.3,41.5,73,163,61,283,14,,,,513,,,,,
DataPartB_july2000.csv,2000,Volkswagen,Lupo 3 Door Hatchback,Sport 1.4 TDI PD 75 bhp,3,,M5,Manual,1390,Diesel,5.7,3.6,4.4,49.6,78.5,64.2,73,119,,95,428,,0.017,,340,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Multi-Van,102 bhp TDI,2,,A4,Automatic,2461,Diesel,11.4,7.6,8.9,24.8,37.2,31.7,72,240,,171,,,0.084,,688,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Multi-Van,102 bhp TDI,2,,M5,Manual,2461,Diesel,10.1,7,8.1,28,40.4,34.9,73.5,219,,288,,,0.086,,625,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Multi-Van,102 bhp TDI Syncro,2,,QM5,Manual,2461,Diesel,13.8,8.2,10,20.5,34.4,28.2,75,270,,162,,,0.156,,774,,,,,
DataPartB_july2000.csv,2000,Volkswagen,Multi-Van,114 bhp,3,,A4,Automatic,2461,Petrol,17.5,10.1,12.9,16.1,28,21.9,72,310,169,1310,90,,,,971,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Multi-Van,88 bhp TDI,2,,M5,Manual,2461,Diesel,10.3,7.1,8.3,27.4,39.8,34,73.5,224,,396,,,0.089,,642,,,,,
DataPartA_july2000.csv,2000,Volkswagen,New Beetle,2.0 115 bhp,4,,M5,Manual,1984,Petrol,11.8,6.9,8.7,23.9,40.9,32.5,73.5,209,86,685,30,,,,655,,,,,
DatapartC_july2000.csv,2000,Volkswagen,New Beetle,2.0 115 bhp,2,,A4,Automatic,1984,Petrol,13.4,7.3,9.6,21.1,38.7,29.4,73,230,,224,,,,,724,,,,,
DatapartC_july2000.csv,2000,Volkswagen,New Polo Estate,E 1.4  75 bhp,2,,M5,Manual,1390,Petrol,8.5,5.5,6.6,33.2,51.4,42.8,73,158,,22,,,,,497,,,,,
DataPartB_july2000.csv,2000,Volkswagen,New Polo Estate,E  SDI 1.9 68 bhp,3,,M5,Manual,1896,Diesel,7,4.3,5.3,40.4,65.7,53.3,73,143,,316,461,,0.032,,409,,,,,
DataPartB_july2000.csv,2000,Volkswagen,New Polo Estate,E  TDI 1.9 90 bhp,3,,M5,Manual,1896,Diesel,6.6,4.3,5.2,42.8,65.7,54.3,71,140,,62,413,,0.03,,402,,,,,
DatapartC_july2000.csv,2000,Volkswagen,New Polo Estate,S 1.4  75 bhp,2,,M5,Manual,1390,Petrol,8.5,5.5,6.6,33.2,51.4,42.8,73,158,,22,,,,,497,,,,,
DatapartC_july2000.csv,2000,Volkswagen,New Polo Estate,S 1.6  100 bhp,2,,M5,Manual,1595,Petrol,11.1,6.2,8,25.4,45.6,35.3,74,192,,637,,,,,603,,,,,
DatapartC_july2000.csv,2000,Volkswagen,New Polo Estate,S 1.6  100 bhp,2,,A4,Automatic,1595,Petrol,11.9,6.8,8.7,23.7,41.5,32.5,72,209,,364,,,,,655,,,,,
DatapartC_july2000.csv,2000,Volkswagen,New Polo Estate,SE 1.6  100 bhp,2,,M5,Manual,1595,Petrol,11.1,6.2,8,25.4,45.6,35.3,74,192,,637,,,,,603,,,,,
DatapartC_july2000.csv,2000,Volkswagen,New Polo Estate,SE 1.6  100 bhp,2,,A4,Automatic,1595,Petrol,11.9,6.8,8.7,23.7,41.5,32.5,72,209,,364,,,,,655,,,,,
DataPartB_july2000.csv,2000,Volkswagen,New Polo Estate,SE TDI 1.9 110 bhp,3,,M5,Manual,1896,Diesel,6.6,4.2,5.1,42.8,67.3,55.4,73,138,,150,391,,0.041,,394,,,,,
DataPartB_july2000.csv,2000,Volkswagen,New Polo Estate,SE TDI 1.9 90 bhp,3,,M5,Manual,1896,Diesel,6.6,4.3,5.2,42.8,65.7,54.3,71,140,,62,413,,0.03,,402,,,,,
DataPartB_july2000.csv,2000,Volkswagen,New Polo Estate,S SDI 1.9 68 bhp,3,,M5,Manual,1896,Diesel,7,4.3,5.3,40.4,65.7,53.3,73,143,,316,461,,0.032,,409,,,,,
DataPartB_july2000.csv,2000,Volkswagen,New Polo Estate,S TDI 1.9 90 bhp,3,,M5,Manual,1896,Diesel,6.6,4.3,5.2,42.8,65.7,54.3,71,140,,62,413,,0.03,,402,,,,,
DataPartA_july2000.csv,2000,Volkswagen,New Polo Hatch 3 & 5 Door,16V 1.4  100 bhp,4,,M5,Manual,1390,Petrol,9.7,5.5,7,29.1,51.4,40.4,74,168,61,238,14,,,,527,,,,,
DataPartA_july2000.csv,2000,Volkswagen,New Polo Hatch 3 & 5 Door,E 1.0  50 bhp,4,,M5,Manual,999,Petrol,7.6,4.8,5.8,37.2,58.9,48.7,72,139,71,209,25,,,,437,,,,,
DataPartA_july2000.csv,2000,Volkswagen,New Polo Hatch 3 & 5 Door,E 1.4  60 bhp,4,,M5,Manual,1390,Petrol,8.5,5,6.3,33.2,56.5,44.8,73,151,43,251,23,,,,475,,,,,
DataPartA_july2000.csv,2000,Volkswagen,New Polo Hatch 3 & 5 Door,E 1.4  60 bhp,4,,A4,Automatic,1390,Petrol,10.2,6.3,7.7,27.7,44.8,36.7,73,185,62,310,19,,,,580,,,,,
DataPartB_july2000.csv,2000,Volkswagen,New Polo Hatch 3 & 5 Door,E SDI 1.9  64 bhp,3,,M5,Manual,1896,Diesel,6.4,3.9,4.8,44.1,72.4,58.9,73,130,,377,373,,0.042,,370,,,,,
DataPartA_july2000.csv,2000,Volkswagen,New Polo Hatch 3 & 5 Door,GTI 1.6  125 bhp,4,,M5,Manual,1598,Petrol,10.2,5.5,7.2,27.7,51.4,39.2,74,173,59,191,42,,,,543,,,,,
DataPartA_july2000.csv,2000,Volkswagen,New Polo Hatch 3 & 5 Door,S 1.4  60 bhp,4,,M5,Manual,1390,Petrol,8.5,5,6.3,33.2,56.5,44.8,73,151,43,251,23,,,,475,,,,,
DataPartA_july2000.csv,2000,Volkswagen,New Polo Hatch 3 & 5 Door,S 1.4  60 bhp,4,,A4,Automatic,1390,Petrol,10.2,6.3,7.7,27.7,44.8,36.7,73,185,62,310,19,,,,580,,,,,
DataPartA_july2000.csv,2000,Volkswagen,New Polo Hatch 3 & 5 Door,S 1.4  75 bhp,4,,M5,Manual,1390,Petrol,8.8,5,6.4,32.1,56.5,44.1,73,154,71,355,32,,,,482,,,,,
DatapartC_july2000.csv,2000,Volkswagen,New Polo Hatch 3 & 5 Door,S 1.4  75 bhp,2,,A4,Automatic,1390,Petrol,10.7,6,7.7,26.4,47.1,36.7,70,185,,114,,,,,580,,,,,
DataPartA_july2000.csv,2000,Volkswagen,New Polo Hatch 3 & 5 Door,SE 1.4  60 bhp,4,,M5,Manual,1390,Petrol,8.5,5,6.3,33.2,56.5,44.8,73,151,43,251,23,,,,475,,,,,
DataPartA_july2000.csv,2000,Volkswagen,New Polo Hatch 3 & 5 Door,SE 1.4  60 bhp,4,,A4,Automatic,1390,Petrol,10.2,6.3,7.7,27.7,44.8,36.7,73,185,62,310,19,,,,580,,,,,
DataPartA_july2000.csv,2000,Volkswagen,New Polo Hatch 3 & 5 Door,SE 1.4  75 bhp,4,,M,Manual,1390,Petrol,8.8,5,6.4,32.1,56.5,44.1,72.5,154,71,355,32,,,,482,,,,,
DatapartC_july2000.csv,2000,Volkswagen,New Polo Hatch 3 & 5 Door,SE 1.4  75 bhp,2,,A4,Automatic,1390,Petrol,10.7,6,7.7,26.4,47.1,36.7,70,185,,114,,,,,580,,,,,
DataPartB_july2000.csv,2000,Volkswagen,New Polo Hatch 3 & 5 Door,SE TDI PD 1.4  75 bhp,3,,M5,Manual,1422,Diesel,5.8,3.7,4.5,48.7,76.3,62.8,72,120,,95,428,,0.017,,347,,,,,
DataPartB_july2000.csv,2000,Volkswagen,New Polo Hatch 3 & 5 Door,S SDI 1.9 64 bhp,3,,M5,Manual,1896,Diesel,6.4,3.9,4.8,44.1,72.4,58.9,73,130,,377,373,,0.042,,370,,,,,
DatapartC_july2000.csv,2000,Volkswagen,New Polo Saloon,E 1.4  75 bhp,2,,M5,Manual,1390,Petrol,8.6,5.4,6.5,32.8,52.3,43.5,73,156,,78,,,,,489,,,,,
DataPartB_july2000.csv,2000,Volkswagen,New Polo Saloon,E  SDI 1.9 68 bhp,3,,M5,Manual,1896,Diesel,6.8,4.1,5.1,41.5,68.9,55.4,74,138,,362,449,,0.023,,394,,,,,
DataPartB_july2000.csv,2000,Volkswagen,New Polo Saloon,E TDI 1.9  90 bhp,3,,M5,Manual,1896,Diesel,6.5,4.2,5.1,43.5,67.3,55.4,71,138,,122,424,,0.027,,394,,,,,
DatapartC_july2000.csv,2000,Volkswagen,New Polo Saloon,S 1.4  75 bhp,2,,M5,Manual,1390,Petrol,8.6,5.4,6.5,32.8,52.3,43.5,73,156,,78,,,,,489,,,,,
DatapartC_july2000.csv,2000,Volkswagen,New Polo Saloon,S 1.6  100 bhp,2,,M5,Manual,1595,Petrol,11,6.1,7.9,25.7,46.3,35.8,74,190,,790,,,,,594,,,,,
DatapartC_july2000.csv,2000,Volkswagen,New Polo Saloon,S 1.6  100 bhp,2,,A4,Automatic,1595,Petrol,11.9,6.7,8.6,23.7,42.2,32.8,72,206,,463,,,,,649,,,,,
DatapartC_july2000.csv,2000,Volkswagen,New Polo Saloon,SE 1.6  100 bhp,2,,M5,Manual,1595,Petrol,11,6.1,7.9,25.7,46.3,35.8,74,190,,790,,,,,594,,,,,
DatapartC_july2000.csv,2000,Volkswagen,New Polo Saloon,SE 1.6  100 bhp,2,,A4,Automatic,1595,Petrol,11.9,6.7,8.6,23.7,42.2,32.8,72,206,,463,,,,,649,,,,,
DataPartB_july2000.csv,2000,Volkswagen,New Polo Saloon,SE TDI 1.9 110 bhp,3,,M5,Manual,1896,Diesel,6.5,4.1,5,43.5,68.9,56.5,73,135,,166,409,,0.041,,386,,,,,
DataPartB_july2000.csv,2000,Volkswagen,New Polo Saloon,SE TDI 1.9 90 bhp,3,,M5,Manual,1896,Diesel,6.5,4.2,5.1,43.5,67.3,55.4,71,138,,122,424,,0.027,,394,,,,,
DataPartB_july2000.csv,2000,Volkswagen,New Polo Saloon,S SDI 1.9 68 bhp,3,,M5,Manual,1896,Diesel,6.8,4.1,5.1,41.5,68.9,55.4,74,138,,362,449,,0.023,,394,,,,,
DataPartB_july2000.csv,2000,Volkswagen,New Polo Saloon,S TDI 1.9 90 bhp,3,,M5,Manual,1896,Diesel,6.5,4.2,5.1,43.5,67.3,55.4,71,138,,122,424,,0.027,,394,,,,,
DataPartA_july2000.csv,2000,Volkswagen,New Sharan 5 Door,Carat 1.8 20V Turbo 150 bhp,4,,M6,Manual,1781,Petrol,13.5,7.5,9.7,20.9,37.7,29.1,74,233,61,545,17,,,,731,,,,,
DataPartB_july2000.csv,2000,Volkswagen,New Sharan 5 Door,Carat 1.9 TDI 115 bhp,3,,M6,Manual,1896,Diesel,8.6,5.5,6.6,32.8,51.4,42.8,74,178,,463,387,,0.035,,510,,,,,
DataPartB_july2000.csv,2000,Volkswagen,New Sharan 5 Door,S 1.9 TDI 115 bhp,3,,M6,Manual,1896,Diesel,8.6,5.5,6.6,32.8,51.4,42.8,74,178,,463,387,,0.035,,510,,,,,
DataPartA_july2000.csv,2000,Volkswagen,New Sharan 5 Door,S 2.0 115 bhp,4,,M6,Manual,1984,Petrol,13,7.7,9.7,21.7,36.7,29.1,74,233,67,814,70,,,,731,,,,,
DataPartA_july2000.csv,2000,Volkswagen,New Sharan 5 Door,SE 1.8  20V Turbo 150 bhp,4,,M6,Manual,1781,Petrol,13.5,7.5,9.7,20.9,37.7,29.1,74,233,61,545,17,,,,731,,,,,
DataPartB_july2000.csv,2000,Volkswagen,New Sharan 5 Door,SE 1.9 TDI 115 bhp,3,,M6,Manual,1896,Diesel,8.6,5.5,6.6,32.8,51.4,42.8,74,178,,463,387,,0.035,,510,,,,,
DataPartA_july2000.csv,2000,Volkswagen,New Sharan 5 Door,SE 2.0  115 bhp,4,,M6,Manual,1984,Petrol,13,7.7,9.7,21.7,36.7,29.1,74,233,67,814,70,,,,731,,,,,
DataPartA_july2000.csv,2000,Volkswagen,New Sharan 5 Door,Sport  1.8 20V Turbo 150 bhp,4,,M6,Manual,1781,Petrol,13.5,7.5,9.7,20.9,37.7,29.1,74,233,61,545,17,,,,731,,,,,
DataPartB_july2000.csv,2000,Volkswagen,New Sharan 5 Door,Sport 1.9 TDI 115 bhp,3,,M6,Manual,1896,Diesel,8.6,5.5,6.6,32.8,51.4,42.8,74,178,,463,387,,0.035,,510,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 4 Door Saloon,S 20V 1.8 125 bhp,2,,M5,Manual,1781,Petrol,12.4,6.6,8.7,22.8,42.8,32.5,72,209,,583,,,,,655,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 4 Door Saloon,S 20V 1.8 125 bhp,2,,A4,Automatic,1781,Petrol,12.5,7.2,9,22.6,39.2,31.4,70,216,,712,,,,,678,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 4 Door Saloon,SE 20V 1.8 125 bhp,2,,M5,Manual,1781,Petrol,12.4,6.6,8.7,22.8,42.8,32.5,72,209,,583,,,,,655,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 4 Door Saloon,SE 20V 1.8 125 bhp,2,,A4,Automatic,1781,Petrol,12.5,7.2,9,22.6,39.2,31.4,70,216,,712,,,,,678,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 4 Door Saloon,SE 20V Turbo 1.8 150 bhp,2,,M5,Manual,1781,Petrol,11.3,6.5,8.3,25,43.5,34,72.5,199,,376,,,,,626,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 4 Door Saloon,SE 20V Turbo 1.8 150 bhp,2,,A5,Automatic,1781,Petrol,14,7.2,9.7,20.2,39.2,29.1,71,233,,544,,,,,731,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 4 Door Saloon,SE TDI 1.9 90 bhp,2,,M5,Manual,1896,Diesel,7.4,4.5,5.6,38.2,62.8,50.4,73.5,151,,523,,,0.076,,433,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 4 Door Saloon,SE TDI 1.9 90 bhp,2,,A4,Automatic,1896,Diesel,9.2,5.4,6.7,30.7,52.3,42.2,71,181,,159,,,0.091,,517,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 4 Door Saloon,Sport  20V 1.8 125 bhp,2,,M5,Manual,1781,Petrol,12.4,6.6,8.7,22.8,42.8,32.5,72,209,,583,,,,,655,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 4 Door Saloon,Sport  20V 1.8 125 bhp,2,,A4,Automatic,1781,Petrol,12.5,7.2,9,22.6,39.2,31.4,70,216,,712,,,,,678,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 4 Door Saloon,Sport  20V Turbo 1.8 150 bhp,2,,M5,Manual,1781,Petrol,11.3,6.5,8.3,25,43.5,34,72.5,199,,376,,,,,626,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 4 Door Saloon,Sport  20V Turbo 1.8 150 bhp,2,,A5,Automatic,1781,Petrol,14,7.2,9.7,20.2,39.2,29.1,71,233,,544,,,,,731,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 4 Door Saloon,S TDI 1.9 90 bhp,2,,M5,Manual,1896,Diesel,7.4,4.5,5.6,38.2,62.8,50.4,73.5,151,,523,,,0.076,,433,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 4 Door Saloon,S TDI 1.9 90 bhp,2,,A4,Automatic,1896,Diesel,9.2,5.4,6.7,30.7,52.3,42.2,71,181,,159,,,0.091,,517,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 4 Door Saloon,V5 2.3 150 bhp,2,,M5,Manual,2324,Petrol,13.6,7.4,9.7,20.8,38.2,29.1,73,233,,432,,,,,731,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 4 Door Saloon,V5 2.3 150 bhp,2,,A5,Automatic,2324,Petrol,15.5,7.4,10.4,18.2,38.2,27.2,72,250,,943,,,,,782,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 4 Door Saloon,V6 4MOTION 2.8 193 bhp,2,,QM5,Manual,2771,Petrol,15.3,8,10.7,18.5,35.3,26.4,73,254,,629,,,,,806,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 4 Door Saloon,V6 4MOTION 2.8 193 bhp,2,,QA5,Automatic,2771,Petrol,16.4,8,11.1,17.2,35.3,25.4,72,265,,489,,,,,838,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 4 Door Saloon,V6 TDI 2.5 150 bhp,2,,M6,Manual,2496,Diesel,10,5.3,7,28.2,53.3,40.4,72,189,,539,,,0.056,,540,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 4 Door Saloon,V6 TDI 2.5 150 bhp,2,,A5,Automatic,2496,Diesel,11.5,6.1,8,24.6,46.3,35.3,74,216,,492,,,0.06,,618,,,,,
DataPartB_july2000.csv,2000,Volkswagen,Passat 4 Door Saloon S/SE/Sport,TDI PD 1.9 115 bhp,3,,M5,Manual,1896,Diesel,7.3,4.6,5.6,38.7,61.4,50.4,72,151,,115,414,,0.039,,433,,,,,
DataPartB_july2000.csv,2000,Volkswagen,Passat 4 Door Saloon S/SE/Sport,TDI PD 1.9 115 bhp,3,,A5,Automatic,1896,Diesel,10,5.4,7.1,28.2,52.3,39.8,72,192,,212,456,,0.045,,548,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 5 Door Estate,S 20V 1.8 125 bhp,2,,M5,Manual,1781,Petrol,12.5,6.8,8.9,22.6,41.5,31.7,72,214,,583,,,,,671,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 5 Door Estate,S 20V 1.8 125 bhp,2,,A4,Automatic,1781,Petrol,12.6,7.3,9.2,22.4,38.7,30.7,70,221,,712,,,,,693,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 5 Door Estate,SE 20V 1.8 125 bhp,2,,M5,Manual,1781,Petrol,12.5,6.8,8.9,22.6,41.5,31.7,72,214,,583,,,,,671,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 5 Door Estate,SE 20V 1.8 125 bhp,2,,A4,Automatic,1781,Petrol,12.6,7.3,9.2,22.4,38.7,30.7,70,221,,712,,,,,693,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 5 Door Estate,SE 20V Turbo 1.8 150 bhp,2,,M5,Manual,1781,Petrol,11.7,6.7,8.5,24.1,42.2,33.2,72.5,204,,376,,,,,641,,,,,
DatapartC_july2000.csv,2000,Volkswagen,Passat 5 Door Estate,SE 20V Turbo 1.8 150 bhp,2,,A5,Automatic,1781,Petrol,14,7.4,9.8,20.2,38.2,28.8,71,235,,544,,,,,739,,,,,
